sample_idx,segment_idx,ee_x,ee_y,base_x,base_y,j1_x,j1_y,j2_x,j2_y,j3_x,j3_y,theta1,theta2,theta3
2161,21,267.9542620209763,99.33152132371775,15.0,15.0,177.09347980180894,-36.24162181020964,273.8049421218418,91.22167900975528,267.9542620209763,99.33152132371775,-0.3061829360281991,1.2279081917036958,1.2740349875142316
2162,21,267.29258190990265,99.02755457540684,15.0,15.0,176.84184652246714,-37.030920751012985,273.0234963152789,90.83264029408268,267.29258190990265,99.02755457540684,-0.31105611480585715,1.2369314372854099,1.2551942945912904
2163,21,266.6138099925465,98.74355916266613,15.0,15.0,176.58909873255058,-37.81063501608384,272.221784551209,90.46402890126876,266.6138099925465,98.74355916266613,-0.3158776247201714,1.2460394072444139,1.2359831960413592
2164,21,265.9178725552172,98.4796536648582,15.0,15.0,176.33541055684958,-38.58064296416002,271.399525826084,90.11595368111925,265.9178725552172,98.4796536648582,-0.32064658134359925,1.2552335250346123,1.2163784260677661
2165,21,265.2046958842235,98.23595666134568,15.0,15.0,176.08096538032729,-39.34080043707304,270.5564341284674,89.78853706923961,265.2046958842235,98.23595666134568,-0.32536195017195535,1.264515117972563,1.1963566649345445
2166,21,264.47420626587507,98.01258673149107,15.0,15.0,175.8259567710983,-40.09093962405086,269.69221871194037,89.48191582512578,264.47420626587507,98.01258673149107,-0.3300225385441729,1.2738854127005939,1.1758945354230763
2167,21,263.7263299864808,97.80966245465707,15.0,15.0,175.57058945030371,-40.83086783833842,268.8065844017965,89.19624181732227,263.7263299864808,97.80966245465707,-0.3346269869473776,1.2833455301001315,1.154968599223837
2168,21,262.96099333234986,97.62730241020623,15.0,15.0,175.31508031161084,-41.560366200032405,267.89923194223746,88.9316828559815,262.96099333234986,97.62730241020623,-0.33917375966853314,1.2928964795874982,1.1335553532922436
2169,21,262.17812258979154,97.46562517750111,15.0,15.0,175.0596594928569,-42.27918821902685,266.9698583912347,88.68842357282278,262.17812258979154,97.46562517750111,-0.34366113475445503,1.3025391527214656,1.1116312262011165
2170,21,261.3776440451151,97.3247493359043,15.0,15.0,174.80457150206558,-42.9870582720076,266.018157570704,88.46666634810006,261.3776440451151,97.3247493359043,-0.3480871932429649,1.3122743160487922,1.0891725745262943
2171,21,260.55948398462954,97.20479346477845,15.0,15.0,174.55007639967562,-43.68366996752735,265.04382058013687,88.26663228374161,260.55948398462954,97.20479346477845,-0.3524498076294893,1.3221026031109033,1.0661556793065545
2172,21,259.7235686946441,97.10587614348614,15.0,15.0,174.2964510383157,-44.36868439335247,264.04653638235243,88.08856222131233,259.7235686946441,97.10587614348614,-0.3567466295355995,1.3320245055318307,1.0425567426242144
2173,21,258.86982446146806,97.02811595138986,15.0,15.0,174.0439903608193,-45.04172824051304,263.0259924705567,87.93271780286287,258.86982446146806,97.02811595138986,-0.3609750765489923,1.342040363104607,1.0183518843587132
2174,21,257.99817757141057,96.97163146785233,15.0,15.0,173.79300875637554,-45.702391798821544,261.98187562644057,87.79938257206072,257.99817757141057,96.97163146785233,-0.3651323182083421,1.352150352790493,0.9935171391722399
2175,21,257.10855431078073,96.93654127223607,15.0,15.0,173.54384147373185,-46.35022681907693,260.9138727795855,87.68886311223434,257.10855431078073,96.93654127223607,-0.3692152611115173,1.3623544765428781,0.96802845379405
2176,21,256.2008809658878,96.9229639439037,15.0,15.0,173.29684608917475,-46.98474423775677,259.82167197898536,87.60149021710104,256.2008809658878,96.9229639439037,-0.3732205331320107,1.3726525478654654,0.9418616846787109
2177,21,255.27508382304094,96.93101806221779,15.0,15.0,173.05240402558522,-47.60541176075093,258.7049634880149,87.53762008897095,255.27508382304094,96.93101806221779,-0.3771444667363259,1.3830441770126107,0.9149925961231449
2178,21,254.33155440188403,96.96064131231223,15.0,15.0,172.81099532962585,-48.211468524887174,257.5640292677647,87.4974966847875,254.33155440188403,96.96064131231223,-0.38098192319147034,1.3935238013448197,0.8874136539697399
2179,21,253.37425587164097,97.01038263361451,15.0,15.0,172.57367019393365,-48.800771638072135,256.4036823817957,87.48029475261511,253.37425587164097,97.01038263361451,-0.3847189623806291,1.40404798785379,0.8592461943913194
2180,21,252.40880590935467,97.07814765198549,15.0,15.0,172.34169451824462,-49.37073221680326,255.23086896931534,87.48461023945588,252.40880590935467,97.07814765198549,-0.3883387283257835,1.4145568684340433,0.83067130412557
2181,21,251.44083121838037,97.1618384836326,15.0,15.0,172.11626751779684,-49.91901478978326,254.05259042259124,87.50892628786391,251.44083121838037,97.1618384836326,-0.3918258845346776,1.4249919341245334,0.8018704824705682
2182,21,250.47595850207307,97.25935724476334,15.0,15.0,171.89850821174713,-50.44354911622928,252.87588697875913,87.55161068303279,250.47595850207307,97.25935724476334,-0.395166707190952,1.4352961542582179,0.7730253631062811
2183,21,249.5198144637879,97.36860605158518,15.0,15.0,171.68944485772334,-50.94253460535528,251.70783179719396,87.61091266899139,249.5198144637879,97.36860605158518,-0.3983491321731945,1.4454139819802705,0.7443177555954079
2184,21,248.57802580687994,97.48748702030545,15.0,15.0,171.49000622545927,-51.41444083597874,250.55552441174075,87.68496187278485,248.57802580687994,97.48748702030545,-0.40136277736501424,1.4552913421485,0.7159296797930339
2185,21,247.65621923470437,97.61390226713175,15.0,15.0,171.30101503436072,-51.85800400272613,249.42608385096878,87.7717694068166,247.65621923470437,97.61390226713175,-0.40419893850309724,1.464875600590294,0.6880433924377423
2186,21,246.76002145061622,97.74575390827151,15.0,15.0,171.12318385160182,-52.272219110409424,248.3266417191192,87.86923119355478,246.76002145061622,97.74575390827151,-0.4068505568249941,1.4741155134713226,0.6608414054306997
2187,21,245.8950591579706,97.88094405993208,15.0,15.0,170.95711370945472,-52.65632774113753,247.26433552079038,87.97513353064055,245.8950591579706,97.88094405993208,-0.40931215686685435,1.4829611553869815,0.6345064955419435
2188,21,245.06695906012274,98.01737483832099,15.0,15.0,170.80329565451484,-53.00980122888052,246.24630249356255,88.08716088966901,245.06695906012274,98.01737483832099,-0.41157975291601895,1.491363824718388,0.6092217055069828
2189,21,244.28134786042753,98.15294835964565,15.0,15.0,170.6621153891551,-53.332319092603385,245.27967418480262,88.20290592003467,244.28134786042753,98.15294835964565,-0.4136507228344515,1.4992759247985046,0.5851703366841041
2190,21,243.54385226224022,98.2855667401136,15.0,15.0,170.5338611090026,-53.62374260068806,244.37157197207625,88.31988161153619,243.54385226224022,98.2855667401136,-0.4155236482249072,1.5066508195064636,0.562535933626215
2191,21,242.86009896891582,98.41313209593224,15.0,15.0,170.4187345816242,-53.88408336507534,243.52910368130026,88.43553555694514,242.86009896891582,98.41313209593224,-0.4171981202001562,1.5134426620436368,0.5415022610739988
2192,21,242.23571468380953,98.53354654330894,15.0,15.0,170.31686545294664,-54.113466892287136,242.75936140346158,88.54726624917552,242.23571468380953,98.53354654330894,-0.4186745103242368,1.5196061958363838,0.5222532739944195
2193,21,241.6763261102764,98.64471219845134,15.0,15.0,170.22832871089864,-54.31209104926208,242.06942054986712,88.65244134736034,241.6763261102764,98.64471219845134,-0.41995370661271886,1.5250965267501972,0.5049730813668387
2194,21,241.18755995167155,98.74453117756667,15.0,15.0,170.15316518146088,-54.48017943395308,241.46634011791585,88.74841785193311,241.18755995167155,98.74453117756667,-0.4210368147977508,1.5298688660801871,0.48984590445758025
2195,21,240.77504291135003,98.83090559686258,15.0,15.0,170.09140488109378,-54.61792967338684,240.9571640646355,88.83256414012456,240.77504291135003,98.83090559686258,-0.42192482537826753,1.5338782440958767,0.4770560303253404
2196,21,240.44440169266704,98.90173757254637,15.0,15.0,170.04309300076906,-54.72545670524414,240.54892360390835,88.90228382896265,240.44440169266704,98.90173757254637,-0.4226182472857505,1.5370791942569504,0.4667877612712017
2197,21,240.20126299897765,98.95492922082558,15.0,15.0,170.00831824884156,-54.80273113328626,240.24864015546592,88.9550414512032,240.20126299897765,98.95492922082558,-0.4231167093061662,1.539425408574218,0.45922536089960575
2198,21,240.05125353363692,98.98838265790764,15.0,15.0,169.98724322984313,-54.84951278293528,240.0633285792336,88.9883899482466,240.05125353363692,98.98838265790764,-0.42341853071980673,1.540869364960508,0.45455299740730015
2199,21,240.00000000000003,99.00000000000001,15.0,15.0,169.9801364798062,-54.86527962228915,240.00000022717825,89.00000000000001,240.00000000000003,99.00000000000001,-0.4235202629688907,1.541361927792993,0.45295468468861766
2200,22,240.0,98.99999999999999,15.0,15.0,169.98013643893015,-54.86527971296327,240.0,88.99999999999999,240.0,98.99999999999999,-0.42352026355396005,1.5413619296730392,0.45295466067581724
2201,22,240.0030402999488,98.98915236425302,15.0,15.0,169.97495592036165,-54.87677037100353,239.99348891741727,88.98915692569948,240.0030402999488,98.98915236425302,-0.42359440757235656,1.5414453223511697,0.45199027361770394
2202,22,240.012078750983,98.95690363018485,15.0,15.0,169.95956986739944,-54.91088403468059,239.97413232669808,88.95697562699984,240.012078750983,98.95690363018485,-0.42381454221823117,1.5416930556867823,0.44912316179108935
2203,22,240.02699167988425,98.90369505755466,15.0,15.0,169.93423306453906,-54.96701669146033,239.9421958328691,88.90405458080106,240.02699167988425,98.90369505755466,-0.4241768124904003,1.5421011987294246,0.44439225423263373
2204,22,240.04765541343443,98.82996790612171,15.0,15.0,169.89922785654568,-55.04448022111339,239.89794710949712,88.83108859773259,240.04765541343443,98.82996790612171,-0.42467684581674753,1.542665479654788,0.43783630328192125
2205,22,240.0739462784152,98.73616343564515,15.0,15.0,169.85486297777834,-55.142507883119606,239.84165808806034,88.73886168984285,240.0739462784152,98.73616343564515,-0.4253097844066438,1.5433812947357204,0.4294939079628668
2206,22,240.10574060160837,98.62272290588423,15.0,15.0,169.80147264646746,-55.26025951051554,239.7736077985747,88.62824003776399,240.10574060160837,98.62272290588423,-0.42607031540939455,1.5442437124176212,0.4194035400667677
2207,22,240.14291470979563,98.49008757659811,15.0,15.0,169.73941586513166,-55.396826474762605,239.6940857365986,88.50016502670721,240.14291470979563,98.49008757659811,-0.42695269935577923,1.5452474734393764,0.40760357247290924
2208,22,240.18534492975877,98.338698707546,15.0,15.0,169.66907586905987,-55.551236486761866,239.6033956380624,88.3556463175255,240.18534492975877,98.338698707546,-0.4279507973608806,1.5463869879037215,0.39413230928103005
2209,22,240.23290758827952,98.1689975584871,15.0,15.0,169.59085966600017,-55.7224582981039,239.50185954914986,88.19575491807748,240.23290758827952,98.1689975584871,-0.42905809755837315,1.5476563301616477,0.37902801736120595
2210,22,240.28547901213958,97.98142538918061,15.0,15.0,169.5051976118489,-55.9094063642019,239.389822083752,88.02161622099716,240.28547901213958,97.98142538918061,-0.430267741220273,1.549049232334548,0.3623289589514511
2211,22,240.34293552812073,97.77642345938574,15.0,15.0,169.41254296920232,-56.11094552728325,239.26765476589338,87.83440297648671,240.34293552812073,97.77642345938574,-0.43157254899277914,1.5505590772554452,0.3440734249523334
2212,22,240.4051534630047,97.55443302886172,15.0,15.0,169.31337139813016,-56.32589577245241,239.13576035910023,87.63532817268847,240.4051534630047,97.55443302886172,-0.43296504764891786,1.55217889156681,0.3242997685818001
2213,22,240.47200914357327,97.31589535736765,15.0,15.0,169.20818033148356,-56.55303710432317,238.9945770890561,87.425637801354,240.47200914357327,97.31589535736765,-0.4344374977228815,1.553901339667124,0.3030464390629546
2214,22,240.5433788966082,97.06125170466282,15.0,15.0,169.0974881904932,-56.79111458516857,238.84458267019647,87.20660349272094,240.5433788966082,97.06125170466282,-0.43598192234967437,1.5557187191512096,0.28035201502336893
2215,22,240.61913904889116,96.79094333050637,15.0,15.0,168.98183340039017,-57.03884356827564,238.68629805125846,86.97951501053836,240.61913904889116,96.79094333050637,-0.4375901375874571,1.5576229583402836,0.25625523728737987
2216,22,240.6991659272039,96.50541149465755,15.0,15.0,168.86177317033028,-57.294915152324705,238.52029079934994,86.74567260587474,240.6991659272039,96.50541149465755,-0.4392537844491892,1.5596056164463687,0.23079504074331547
2217,22,240.7833358583282,96.20509745687554,15.0,15.0,168.73788200705295,-57.5580018742624,238.3471780469538,86.50637923650851,240.7833358583282,96.20509745687554,-0.4409643628153122,1.5616578868619773,0.20401058496649638
2218,22,240.87152516904584,95.89044247691952,15.0,15.0,168.61074993747354,-57.826763649409585,238.16762893154595,86.26293266716944,240.87152516904584,95.89044247691952,-0.44271326734071964,1.5637706040095642,0.17594128327675373
2219,22,240.96361018613848,95.56188781454874,15.0,15.0,168.4809804217979,-58.09985395856606,237.98236646327396,86.01661747448603,240.96361018613848,95.56188781454874,-0.4444918254077102,1.5659342541260681,0.14662682990683806
2220,22,241.05946723638792,95.21987472952235,15.0,15.0,168.34918794572792,-58.37592627276207,237.79216876249419,85.76869698902398,241.05946723638792,95.21987472952235,-0.4462913371126104,1.568138990295771,0.11610722495618653
2221,22,241.15897264657596,94.86484448159955,15.0,15.0,168.21599528785725,-58.653640697193694,237.59786961595282,85.52040521510064,241.15897264657596,94.86484448159955,-0.4481031172080197,1.5703746519797768,0.08442279680368592
2222,22,241.2620027434842,94.49723833053957,15.0,15.0,168.0820304663509,-58.93167080689588,237.40035830805937,85.27293877695001,241.2620027434842,94.49723833053957,-0.4499185388559891,1.5726307892226585,0.05161422165420637
2223,22,241.3684338538945,94.11749753610164,15.0,15.0,167.94792337735953,-59.20871063799285,237.20057869204703,85.02744894713021,241.3684338538945,94.11749753610164,-0.45172907898082354,1.574896691646487,0.017722539897372824
2224,22,241.47814230458857,93.72606335804487,15.0,15.0,167.81430214619778,-59.48348179006251,236.99952747482575,84.78503381963998,241.47814230458857,93.72606335804487,-0.4535263649446768,1.57716142226985,-0.017210831035855634
2225,22,241.59100442234813,93.32337705612849,15.0,15.0,167.6817892209495,-59.75474058740053,236.79825169897947,84.54673069589259,241.59100442234813,93.32337705612849,-0.4553022222058006,1.5794138561149553,-0.05314408762204459
2226,22,241.70689653395496,92.90987989011177,15.0,15.0,167.55099724666087,-60.021285239918825,236.5978454155629,84.31350875633348,241.70689653395496,92.90987989011177,-0.45704872255951634,1.5816427234900898,-0.09003503528676737
2227,22,241.82569496619084,92.48601311975385,15.0,15.0,167.42252476642508,-60.28196293820008,236.3994455520326,84.08626209395865,241.82569496619084,92.48601311975385,-0.45875823250697884,1.5838366577581733,-0.12784108780439718
2228,22,241.94727604583738,92.0522180048139,15.0,15.0,167.29695180322415,-60.53567681199672,236.20422699068428,83.86580318817377,241.94727604583738,92.0522180048139,-0.46042346124800987,1.5859842473257266,-0.1665192712942416
2229,22,242.0715160996765,91.6089358050512,15.0,15.0,167.1748353831316,-60.78139267733738,236.01339688423133,83.65285689823699,242.0715160996765,91.6089358050512,-0.46203750775305735,1.588074091511103,-0.2060262330168139
2230,22,242.19829145448978,91.15660778022489,15.0,15.0,167.05670506615394,-61.0181454945112,235.82818824648996,83.44805505487946,242.19829145448978,91.15660778022489,-0.4635939063370579,1.590094859877354,-0.24631825513283823
2231,22,242.3274784370591,90.69567519009418,15.0,15.0,166.94305855537505,-61.24504545764184,235.64985286737056,83.251931726551,242.3274784370591,90.69567519009418,-0.4650866701359065,1.592035354544663,-0.2873512735392101
2232,22,242.45895337416613,90.22657929441824,15.0,15.0,166.83435745794807,-61.46128363643949,235.47965361232255,83.06491923306864,242.45895337416613,90.22657929441824,-0.46651033187556207,1.5938845749310784,-0.32908090184062777
2233,22,242.5925925925926,89.74976135295637,15.0,15.0,166.7310232726878,-61.6661370920896,235.3188561768621,82.88734497426904,242.5925925925926,89.74976135295637,-0.4678599813254505,1.5956317843095107,-0.37146246045318443
2234,22,242.72827241912032,89.26566262546763,15.0,15.0,166.6334336784064,-61.858973392157225,235.16872037662205,82.71942913461501,242.72827241912032,89.26566262546763,-0.469131298842559,1.5972665775149135,-0.4144510107674546
2235,22,242.86586918053098,88.77472437171136,15.0,15.0,166.54191919463142,-62.0392544538679,235.03049106231975,82.56128331665525,242.86586918053098,88.77472437171136,-0.4703205844408314,1.5987789490894533,-0.4580013942242689
2236,22,243.0052592036063,88.27738785144665,15.0,15.0,166.45676028191707,-62.206539651158465,234.90538875694943,82.41291014687869,243.0052592036063,88.27738785144665,-0.47142478186230313,1.6001593611165463,-0.5020682760776167
2237,22,243.14631881512807,87.77409432443275,15.0,15.0,166.37818494265227,-62.360488128424834,234.79460011919372,82.27420388698033,243.14631881512807,87.77409432443275,-0.4724414971815389,1.6013988099680023,-0.5466061935373516
2238,22,243.2889243418781,87.26528505042893,15.0,15.0,166.30636687518816,-62.50086027284449,234.69926834235852,82.14495207200677,243.2889243418781,87.26528505042893,-0.47336901154270006,1.602488891173212,-0.5915696079013111
2239,22,243.4329521106381,86.75140128919419,15.0,15.0,166.24142422443464,-62.627518307392776,234.62048360192327,82.02483818447321,243.4329521106381,86.75140128919419,-0.474206287707822,1.603421861616157,-0.6369129602040495
2240,22,243.5782784481897,86.23288430048795,15.0,15.0,166.1834189610509,-62.74042597804154,234.55927366694976,81.91344536053623,243.5782784481897,86.23288430048795,-0.4749529701841271,1.6041906982756864,-0.6825907298298022
2241,22,243.7247796813147,85.71017534406926,15.0,15.0,166.13235690927837,-62.83964732092828,234.51659479102045,81.81026111088964,243.7247796813147,85.71017534406926,-0.47560937879554294,1.6047891527473563,-0.7285574954628056
2242,22,243.8723321367949,85.18371567969739,15.0,15.0,166.08818843068948,-62.925344508269376,234.49332299702291,81.71468302547322,243.8723321367949,85.18371567969739,-0.47617649566675274,1.6052118008213005,-0.7747679976811186
2243,22,244.02081214141205,84.65394656713153,15.0,15.0,166.05080975802872,-62.99777478520663,234.49024586694202,81.62602541757455,244.02081214141205,84.65394656713153,-0.47665594569461406,1.6054540864398577,-0.821177202442831
2244,22,244.17009602194787,84.12130926613085,15.0,15.0,166.02006496031032,-63.05728652331986,234.50805494287428,81.54352684973215,244.17009602194787,84.12130926613085,-0.47704997068890553,1.6055123594205551,-0.8677403646682996
2245,22,244.32006010518407,83.5862450364546,15.0,15.0,165.99574850780954,-63.10431442991056,234.54733883878885,81.46635847124732,244.32006010518407,83.5862450364546,-0.4773613974693154,1.6053839064036222,-0.9144130910906736
2246,22,244.4705807179024,83.04919513786193,15.0,15.0,165.9776083939296,-63.13937396504558,234.60857715421267,81.39363308533392,244.4705807179024,83.04919513786193,-0.4775936003056,1.6050669745673742,-0.9611514015311209
2247,22,244.62153418688467,82.51060083011207,15.0,15.0,165.96534976049736,-63.16305503043429,234.6921352711301,81.3244148532047,244.62153418688467,82.51060083011207,-0.4777504581802457,1.6045607877480537,-1.0079117877560047
2248,22,244.7727968389126,81.9709033729642,15.0,15.0,165.95863896414085,-63.1760150052059,234.79826010411236,81.25772953292199,244.7727968389126,81.9709033729642,-0.47783630743534056,1.6038655547013319,-1.0546512690915177
2249,22,244.92424500076777,81.43054402617757,15.0,15.0,165.9571080142715,-63.178971213284484,234.92707686121184,81.19257514281742,244.92424500076777,81.43054402617757,-0.4778558904356185,1.6029824693487238,-1.1013274440070493
2250,22,245.0757549992322,80.88996404951126,15.0,15.0,165.96035930800488,-63.172692915097,235.07858685967628,81.12793293287143,245.0757549992322,80.88996404951126,-0.4778143009360625,1.6019137029615342,-1.1478985369315289
2251,22,245.22720316108743,80.34960470272459,15.0,15.0,165.96797058419156,-63.157992922609466,235.2526664262872,81.06277854276682,245.22720316108743,80.34960470272459,-0.47771692688387485,1.600662388345477,-1.1943234396360765
2252,22,245.37846581311533,79.80990724557672,15.0,15.0,165.97950001761038,-63.13571894103481,235.44906689736075,80.99609322248409,245.37846581311533,79.80990724557672,-0.4775693914103048,1.5992325961985108,-1.24056174660001
2253,22,245.52941928209762,79.27131293782683,15.0,15.0,165.99449137522956,-63.10674474292043,235.66741571840788,80.92687499035486,245.52941928209762,79.27131293782683,-0.4773774927776323,1.5976293039206568,-1.2865737838736788
2254,22,245.67993989481596,78.73426303923418,15.0,15.0,166.01247915912822,-63.071961280691966,235.90721862842074,80.85414960444146,245.67993989481596,78.73426303923418,-0.4771471440408922,1.5958583572554097,-1.3323206310581512
2255,22,245.8299039780521,78.19919880955793,15.0,15.0,166.03299366499743,-63.03226784214877,236.1678628989785,80.77698122595663,245.8299039780521,78.19919880955793,-0.47688431316351754,1.5939264252360723,-1.3777641361359056
2256,22,245.97918785858795,77.66656150855725,15.0,15.0,166.05556589085273,-62.9885633499826,236.44862158411792,80.69448265811423,245.97918785858795,77.66656150855725,-0.47659496429227594,1.5918409489951917,-1.4228669230053292
2257,22,246.1276678632051,77.13679239599139,15.0,15.0,166.07973223741251,-62.941737901279424,236.7486587234331,80.60582505021557,246.1276678632051,77.13679239599139,-0.4762850008512722,1.5896100850698862,-1.4675923916920441
2258,22,246.27522031868529,76.6103327316195,15.0,15.0,166.1050389492256,-62.89266463636366,237.06703542839105,80.51024696479911,246.27522031868529,76.6103327316195,-0.475960211059307,1.5872426438991372,-1.5119047113288384
2259,22,246.42172155181032,76.08762377520088,15.0,15.0,166.13104625376218,-62.84219201848826,237.4027167705704,80.4070627151526,246.42172155181032,76.08762377520088,-0.4756262164115646,1.5847480242602678,-1.5557688061104615
2260,22,246.567047889362,75.56910678649456,15.0,15.0,166.15733216402057,-62.79113659701824,237.75457938064716,80.29566989121554,246.567047889362,75.56910678649456,-0.47528842359761797,1.5821361444303879,-1.599150334537056
2261,22,246.71107565812187,75.05522302525988,15.0,15.0,166.18349591847434,-62.740276317161744,238.1214196586023,80.17555600368203,246.71107565812187,75.05522302525988,-0.4749519802551868,1.5794173708843315,-1.6420156623583462
2262,22,246.85368118487187,74.54641375125598,15.0,15.0,166.2091610401465,-62.69034442924702,238.50196248893752,80.04630418870842,246.85368118487187,74.54641375125598,-0.474621734885057,1.576602445353729,-1.6843318297177845
2263,22,246.99474079639367,74.04312022424213,15.0,15.0,166.23397800405047,-62.6420240402733,238.8948703497368,79.9075979288101,246.99474079639367,74.04312022424213,-0.4743022011788847,1.5737024110726177,-1.7260665130703605
2264,22,247.13413081946905,73.5457837039774,15.0,15.0,166.25762650901376,-62.59594334022685,239.29875270125783,79.75922475903351,247.13413081946905,73.5457837039774,-0.4739975269399803,1.5707285390240535,-1.7671879825084265
2265,22,247.27172758087968,73.05484545022114,15.0,15.0,166.27981735589447,-62.55267152566188,239.71217553838142,79.60107894107375,247.27172758087968,73.05484545022114,-0.47371146770898337,1.5676922549803034,-1.8076650551762208
2266,22,247.40740740740742,72.57074672273245,15.0,15.0,166.30029393932975,-62.51271543348497,240.13367099167692,79.43316310141978,247.40740740740742,72.57074672273245,-0.4734473651427332,1.5646050680972412,-1.8474670454853843
2267,22,247.54104662583387,72.09392878127055,15.0,15.0,166.31883336440023,-62.47651688890558,240.5617468639903,79.25558884262016,247.54104662583387,72.09392878127055,-0.47320813013647794,1.5614785017826556,-1.8865637128610664
2268,22,247.67252156294094,71.62483288559461,15.0,15.0,166.3352472029553,-62.44445076324327,240.99489599325238,79.06857634913779,247.67252156294094,71.62483288559461,-0.47299623062742635,1.5583240275093189,-1.9249252077514392
2269,22,247.80170854551017,71.16390029546389,15.0,15.0,166.34938190686185,-62.416823729799674,241.43160533751035,78.87245302080932,247.80170854551017,71.16390029546389,-0.47281368397186535,1.5551530021880764,-1.9625220166236697
2270,22,247.92848390032353,70.71157227063759,15.0,15.0,166.36111889718103,-62.39387369936608,241.87036468487835,78.6676511774518,247.92848390032353,70.71157227063759,-0.47266205374874015,1.551976609655003,-1.999324906647495
2271,22,248.05272395416253,70.26829007087487,15.0,15.0,166.37037434931977,-62.37576991117305,242.30967489900942,78.45470488751499,248.05272395416253,70.26829007087487,-0.47254245080966495,1.5488058067610309,-2.0353048707348416
2272,22,248.1743050338091,69.83449495593493,15.0,15.0,166.37709869465164,-62.362613650197304,242.7480556196509,78.23424598173013,248.1743050338091,69.83449495593493,-0.47245553836851273,1.545651274483434,-2.070433073561719
2273,22,248.293103466045,69.41062818557701,15.0,15.0,166.38127585904468,-62.35443955771265,243.18405234765294,78.00699931935532,248.293103466045,69.41062818557701,-0.4724015409027467,1.5425233744073303,-2.104680799148391
2274,22,248.40899557765187,68.99713101956026,15.0,15.0,166.38292225828852,-62.35121749876326,243.6162428542832,77.77377737979616,248.40899557765187,68.99713101956026,-0.47238025662297184,1.5394321108528135,-2.1380194005169524
2275,22,248.5218576954114,68.5944447176439,15.0,15.0,166.38208556966748,-62.3528549478161,244.0432428656486,77.53547425604879,248.5218576954114,68.5944447176439,-0.4723910732564036,1.5363870988505406,-2.170420251883455
2276,22,248.6315661461055,68.20301053958713,15.0,15.0,166.37884329797967,-62.35919985215537,244.46371098425806,77.29305912855855,248.6315661461055,68.20301053958713,-0.4724329868835157,1.533397538096325,-2.2018547037758465
2277,22,248.73799725651577,67.82326974514919,15.0,15.0,166.3733011532352,-62.370043931562876,244.87635282109093,77.04756929873874,248.73799725651577,67.82326974514919,-0.4725046235645541,1.530472192944413,-2.232294041400735
2278,22,248.84102735342404,67.4556635940892,15.0,15.0,166.36559125615088,-62.38512637242292,245.2799243228009,76.80010286058811,248.84102735342404,67.4556635940892,-0.47260426349338874,1.5276193784302377,-2.2617094465122927
2279,22,248.94053276361203,67.10063334616645,15.0,15.0,166.35587018645347,-62.40413787454419,245.6732342897183,76.55181108666481,248.94053276361203,67.10063334616645,-0.4727298674198872,1.5248469522472976,-2.2900719629667576
2280,22,249.03638981386146,66.75862026114007,15.0,15.0,166.3443168879545,-62.42672500963995,246.05514609099694,76.30389060120278,249.03638981386146,66.75862026114007,-0.47287910508816977,1.5221623125397554,-2.3173524660767826
2281,22,249.12847483095416,66.43006559876923,15.0,15.0,166.3311304434039,-62.452494851498955,246.42457859345427,76.05757540851931,249.12847483095416,66.43006559876923,-0.4730493854463815,1.5195724013129133,-2.34352163581213
2282,22,249.21666414167177,66.11541061881326,15.0,15.0,166.31652773128758,-62.48101983935469,246.78050633029738,75.8141288391803,249.21666414167177,66.11541061881326,-0.4732378883936258,1.5170837132081239,-2.3685499338276603
2283,22,249.30083407279616,65.81509658103121,15.0,15.0,166.30074097602355,-62.51184283776402,247.1219589449422,75.57483546981402,249.30083407279616,65.81509658103121,-0.4734415978411032,1.5147023093371355,-2.392407584236527
2284,22,249.38086095110884,65.52956474518237,15.0,15.0,166.28401520243582,-62.544482358380364,247.44801995347615,75.34099306515039,249.38086095110884,65.52956474518237,-0.47365733587696446,1.5124338358233866,-2.4150645579866294
2285,22,249.45662110339183,65.25925637102597,15.0,15.0,166.2666056049489,-62.57843791129625,247.7578248769801,75.11390458296785,249.45662110339183,65.25925637102597,-0.4738817978376289,1.510283546654315,-2.436490560641591
2286,22,249.52799085642673,65.00461271832108,15.0,15.0,166.24877484164182,-62.61319545607135,248.05055880190957,74.89487027433474,249.52799085642673,65.00461271832108,-0.474111588101984,1.5082563304090995,-2.4566550233143136
2287,22,249.59484653699533,64.76607504682708,15.0,15.0,166.23079026313042,-62.6482329250902,248.32545343309087,74.68517990300033,249.59484653699533,64.76607504682708,-0.47434325643865327,1.5063567403900968,-2.4755270964511364
2288,22,249.6570644718793,64.54408461630302,15.0,15.0,166.21292108619497,-62.68302579444351,248.58178370965197,74.48610509920205,249.6570644718793,64.54408461630302,-0.47457333475004954,1.5045890276531415,-2.4930756461180925
2289,22,249.71452098786042,64.33908268650814,15.0,15.0,166.1954355221477,-62.71705268001401,248.81886405947284,74.29889185469159,249.71452098786042,64.33908268650814,-0.4747983740697861,1.5029571764012504,-2.5092692523971905
2290,22,249.76709241172054,64.15151051720164,15.0,15.0,166.1785978701256,-62.749800938798884,249.03604437259088,74.12475315761127,249.76709241172054,64.15151051720164,-0.4750149816818183,1.5014649411774592,-2.5240762094601212
2291,22,249.81465507024123,63.98180936814275,15.0,15.0,166.1626655858137,-62.780772257618125,249.23270577854487,73.96486175816325,249.81465507024123,63.98180936814275,-0.47521985823989643,1.5001158852647398,-2.5374645268487144
